Title,City,Name,Skill
IT Help Desk,Cairo,Kgroup,Technical Issues
IT Help Desk,Cairo,Kgroup,Computer Science
Senior Backend Developer - Part Time,Giza,Zewail City,.Net
Senior Backend Developer - Part Time,Giza,Zewail City,JSON
Senior Backend Developer - Part Time,Giza,Zewail City,Programming
Senior Backend Developer - Part Time,Giza,Zewail City,SQL
Senior Backend Developer - Part Time,Giza,Zewail City,Testing
Senior Backend Developer - Part Time,Giza,Zewail City,ASP.Net
Senior Backend Developer - Part Time,Giza,Zewail City,APIs
Senior Backend Developer - Part Time,Giza,Zewail City,Design
Senior Backend Developer - Part Time,Giza,Zewail City,Computer Science
Senior Backend Developer - Part Time,Giza,Zewail City,developer
Senior Backend Developer - Part Time,Giza,Zewail City,Information Technology (IT)
Senior Backend Developer - Part Time,Giza,Zewail City,Software Development
Senior Backend Developer - Part Time,Giza,Zewail City,back end
Senior Backend Developer - Part Time,Giza,Zewail City,Back-End Development
Senior Backend Developer - Part Time,Giza,Zewail City,.Net Development
Senior Backend Developer - Part Time,Giza,Zewail City,Microsoft SQL
Senior Backend Developer - Part Time,Giza,Zewail City,C#
Senior Backend Developer - Part Time,Giza,Zewail City,Software Engineering
Senior Backend Developer - Part Time,Giza,Zewail City,part time
Odoo Developer,Cairo,Technotown,Odoo
Odoo Developer,Cairo,Technotown,Information Technology (IT)
Odoo Developer,Cairo,Technotown,Computer Science
Odoo Developer,Cairo,Technotown,Python
Odoo Developer,Cairo,Technotown,HTML
Odoo Developer,Cairo,Technotown,PostgreSQL
Odoo Developer,Cairo,Technotown,Software Development
Odoo Developer,Cairo,Technotown,javaScript
Odoo Developer,Cairo,Technotown,Software Engineering
Odoo Developer,Cairo,Technotown,XML
Odoo Developer,Cairo,Technotown,CSS
Odoo Developer,Cairo,Technotown,Linux
Odoo Developer,Cairo,Technotown,ERP
Odoo Developer,Cairo,Technotown,jQuery
Odoo Developer,Cairo,Technotown,Engineering
Odoo Developer,Cairo,Technotown,OpenERP
Odoo Developer,Cairo,Technotown,HTML5
Odoo Developer,Cairo,Technotown,Programming
Odoo Developer,Cairo,Technotown,CSS3
IT Operations Manager,Cairo,Kgroup,Communication
IT Operations Manager,Cairo,Kgroup,Computer Science
IT Operations Manager,Cairo,Kgroup,Engineering
IT Operations Manager,Cairo,Kgroup,SAP
IT Operations Manager,Cairo,Kgroup,Management
IT Operations Manager,Cairo,Kgroup,Information Technology (IT)
IT Operations Manager,Cairo,Kgroup,English
IT Operations Manager,Cairo,Kgroup,IT
Senior PHP Developer (Laravel),Cairo,Safa Soft,APIs
Senior PHP Developer (Laravel),Cairo,Safa Soft,Computer Science
Senior PHP Developer (Laravel),Cairo,Safa Soft,Design
Senior PHP Developer (Laravel),Cairo,Safa Soft,Engineering
Senior PHP Developer (Laravel),Cairo,Safa Soft,Information Technology (IT)
Senior PHP Developer (Laravel),Cairo,Safa Soft,PHP
Senior PHP Developer (Laravel),Cairo,Safa Soft,Laravel
Senior PHP Developer (Laravel),Cairo,Safa Soft,Software
Senior PHP Developer (Laravel),Cairo,Safa Soft,Software Development
Senior PHP Developer (Laravel),Cairo,Safa Soft,Software Engineering
Senior PHP Developer (Laravel),Cairo,Safa Soft,SQL
Quality Control Inspector,Cairo,Breadfast,Industry
Quality Control Inspector,Cairo,Breadfast,Control
Quality Control Inspector,Cairo,Breadfast,QC
Quality Control Inspector,Cairo,Breadfast,quality
Quality Control Inspector,Cairo,Breadfast,Quality Control
Senior Database Administrator,Giza,Smart Cards application,Oracle
Senior Database Administrator,Giza,Smart Cards application,RAC
Senior Database Administrator,Giza,Smart Cards application,RMAN
Senior Database Administrator,Giza,Smart Cards application,Linux
Senior Database Administrator,Giza,Smart Cards application,SQL
Senior Database Administrator,Giza,Smart Cards application,Computer Science
Senior Database Administrator,Giza,Smart Cards application,Information Technology (IT)
Technical Support Specialist-Cairo,Cairo,Cepack,Information technology
Technical Support Specialist-Cairo,Cairo,Cepack,Computer Science
Technical Support Specialist-Cairo,Cairo,Cepack,Customer Service
Technical Support Specialist-Cairo,Cairo,Cepack,Technical Support
Technical Support Specialist,Alexandria,Cepack,Information technology
Technical Support Specialist,Alexandria,Cepack,Computer Science
Technical Support Specialist,Alexandria,Cepack,Customer Service
Technical Support Specialist,Alexandria,Cepack,Technical Support
Senior Front End Developer,Cairo,Informatique Education,Computer Science
Senior Front End Developer,Cairo,Informatique Education,Development
Senior Front End Developer,Cairo,Informatique Education,Information Technology (IT)
Senior Front End Developer,Cairo,Informatique Education,Angular
Senior Front End Developer,Cairo,Informatique Education,Frontend
Senior Front End Developer,Cairo,Informatique Education,HTML
Senior Front End Developer,Cairo,Informatique Education,JavaScript
Senior Front End Developer,Cairo,Informatique Education,Software Development
Senior Front End Developer,Cairo,Informatique Education,CSS
Senior Front End Developer,Cairo,Informatique Education,Scrum
Senior Front End Developer,Cairo,Informatique Education,REST
Senior Front End Developer,Cairo,Informatique Education,Agile
Senior Front End Developer,Cairo,Informatique Education,Typescript
Senior Back-End Developer (Node Js),Cairo,3D Diagnostix,Node Js
Senior Back-End Developer (Node Js),Cairo,3D Diagnostix,Software Development
Senior Back-End Developer (Node Js),Cairo,3D Diagnostix,Troubleshooting
Senior Back-End Developer (Node Js),Cairo,3D Diagnostix,Information Technology (IT)
Senior Back-End Developer (Node Js),Cairo,3D Diagnostix,Computer Science
Senior Back-End Developer (Node Js),Cairo,3D Diagnostix,English
Senior Back-End Developer (Node Js),Cairo,3D Diagnostix,Database
Senior Back-End Developer (Node Js),Cairo,3D Diagnostix,Engineering
Senior Back-End Developer (Node Js),Cairo,3D Diagnostix,JavaScript
Senior Back-End Developer (Node Js),Cairo,3D Diagnostix,HTML
Senior Back-End Developer (Node Js),Cairo,3D Diagnostix,Node.js
Senior Back-End Developer (Node Js),Cairo,3D Diagnostix,Js
Junior Application tester and quality control,Cairo,conveyou,Quality Control
Junior Application tester and quality control,Cairo,conveyou,Software Testing
Junior Application tester and quality control,Cairo,conveyou,Testing
Junior Application tester and quality control,Cairo,conveyou,Information Technology (IT)
Senior Front End Developer Angular,Cairo,etmana,Angular
Senior Front End Developer Angular,Cairo,etmana,Information Technology (IT)
Senior Front End Developer Angular,Cairo,etmana,Fashion
Senior Front End Developer Angular,Cairo,etmana,front-end
Senior Front End Developer Angular,Cairo,etmana,Software Development
Senior Front End Developer Angular,Cairo,etmana,E-Commerce
Cloud Architect,Cairo,VAS Integrated Solutions,Computer Science
Cloud Architect,Cairo,VAS Integrated Solutions,Information Technology (IT)
Cloud Architect,Cairo,VAS Integrated Solutions,Cloud
Cloud Architect,Cairo,VAS Integrated Solutions,Engineering
Cloud Architect,Cairo,VAS Integrated Solutions,Azure
Cloud Architect,Cairo,VAS Integrated Solutions,Telecommunication
Cloud Architect,Cairo,VAS Integrated Solutions,Computer Engineering
Cloud Architect,Cairo,VAS Integrated Solutions,ITIL
Cloud Architect,Cairo,VAS Integrated Solutions,ACS
Cloud Architect,Cairo,VAS Integrated Solutions,Architect
Cloud Architect,Cairo,VAS Integrated Solutions,Azure Active Directory
Cloud Architect,Cairo,VAS Integrated Solutions,Design
Cloud Architect,Cairo,VAS Integrated Solutions,Hyper-V
Cloud Architect,Cairo,VAS Integrated Solutions,ITSM
Cloud Architect,Cairo,VAS Integrated Solutions,Infrastructure
Cloud Architect,Cairo,VAS Integrated Solutions,Linux
Cloud Architect,Cairo,VAS Integrated Solutions,API
Cloud Architect,Cairo,VAS Integrated Solutions,AWS
Cloud Architect,Cairo,VAS Integrated Solutions,Amazon RDS
Cloud Architect,Cairo,VAS Integrated Solutions,Architecture
Senior Engineer (Customer Services),Cairo,Raya Holding for Financi...,Engineering
Senior Engineer (Customer Services),Cairo,Raya Holding for Financi...,Information Technology (IT)
Senior Engineer (Customer Services),Cairo,Raya Holding for Financi...,Computer Science
Senior Engineer (Customer Services),Cairo,Raya Holding for Financi...,Software Engineering
Senior Engineer (Customer Services),Cairo,Raya Holding for Financi...,Software Development
Senior Engineer (Customer Services),Cairo,Raya Holding for Financi...,Computer Engineering
Senior Engineer (Customer Services),Cairo,Raya Holding for Financi...,Mechanical Engineering
Senior Engineer (Customer Services),Cairo,Raya Holding for Financi...,Electrical Engineering
Senior Engineer (Customer Services),Cairo,Raya Holding for Financi...,Quality Control
Senior Engineer (Customer Services),Cairo,Raya Holding for Financi...,Civil Engineering
Senior Engineer (Customer Services),Cairo,Raya Holding for Financi...,Quality Assurance
Senior Engineer (Customer Services),Cairo,Raya Holding for Financi...,Software Testing
Senior Engineer (Customer Services),Cairo,Raya Holding for Financi...,AutoCAD
Senior Engineer (Customer Services),Cairo,Raya Holding for Financi...,Sales
Senior Engineer (Customer Services),Cairo,Raya Holding for Financi...,SQL
Senior Engineer (Customer Services),Cairo,Raya Holding for Financi...,Architecture
Senior Engineer (Customer Services),Cairo,Raya Holding for Financi...,Construction
Senior Engineer (Customer Services),Cairo,Raya Holding for Financi...,Sales Skills
Senior Engineer (Customer Services),Cairo,Raya Holding for Financi...,Testing
Senior Engineer (Customer Services),Cairo,Raya Holding for Financi...,Software
Technical Support Engineer,Cairo,Olivery,Technical Support
Technical Support Engineer,Cairo,Olivery,Technical Office Engineering
Technical Support Engineer,Cairo,Olivery,Logistics
Technical Support Engineer,Cairo,Olivery,Ecommerce
Technical Support Engineer,Cairo,Olivery,Supply Chain
Business Analyst,Cairo,3S Software,Information Technology (IT)
Business Analyst,Cairo,3S Software,Computer Science
Business Analyst,Cairo,3S Software,Software
Business Analyst,Cairo,3S Software,Web Development
Business Analyst,Cairo,3S Software,Business Analysis
Business Analyst,Cairo,3S Software,Agile
Business Analyst,Cairo,3S Software,Scrum
Business Analyst,Cairo,3S Software,Backlog
Business Analyst,Cairo,3S Software,Microsoft Office Suite
Business Analyst,Cairo,3S Software,Microsoft Visio
Business Analyst,Cairo,3S Software,Designing Tools
Business Analyst,Cairo,3S Software,Software Development
Business Analyst,Cairo,3S Software,Communication skills
Information & Network security Engineer,Alexandria,Alexandria Business Asso...,network
Information & Network security Engineer,Alexandria,Alexandria Business Asso...,Network Security
Information & Network security Engineer,Alexandria,Alexandria Business Asso...,Security Engineer
Information & Network security Engineer,Alexandria,Alexandria Business Asso...,Information Technology (IT)
IT Senior system admin- nearby to 10th of Ramadan,Sharqia,El Banna Group Company,Information Technology (IT)
IT Senior system admin- nearby to 10th of Ramadan,Sharqia,El Banna Group Company,Cisco Firewall
IT Senior system admin- nearby to 10th of Ramadan,Sharqia,El Banna Group Company,Network Security
IT Senior system admin- nearby to 10th of Ramadan,Sharqia,El Banna Group Company,Social Networking Sites
IT Senior system admin- nearby to 10th of Ramadan,Sharqia,El Banna Group Company,Sophos UTM
IT Senior system admin- nearby to 10th of Ramadan,Sharqia,El Banna Group Company,Vmware
IT Senior system admin- nearby to 10th of Ramadan,Sharqia,El Banna Group Company,ESXi
IT Senior system admin- nearby to 10th of Ramadan,Sharqia,El Banna Group Company,Firewall
IT Senior system admin- nearby to 10th of Ramadan,Sharqia,El Banna Group Company,System Admin
IT Senior system admin- nearby to 10th of Ramadan,Sharqia,El Banna Group Company,System Administration
Drafter,Alexandria,ECONSTRUCT DESIGN & BUIL...,AutoCAD
Drafter,Alexandria,ECONSTRUCT DESIGN & BUIL...,Drafter
Drafter,Alexandria,ECONSTRUCT DESIGN & BUIL...,3D
Drafter,Alexandria,ECONSTRUCT DESIGN & BUIL...,Design
Drafter,Alexandria,ECONSTRUCT DESIGN & BUIL...,Engineering
Drafter,Alexandria,ECONSTRUCT DESIGN & BUIL...,Drawing
Drafter,Alexandria,ECONSTRUCT DESIGN & BUIL...,Mechanical Engineering
Drafter,Alexandria,ECONSTRUCT DESIGN & BUIL...,Architecture
Drafter,Alexandria,ECONSTRUCT DESIGN & BUIL...,CAD
Drafter,Alexandria,ECONSTRUCT DESIGN & BUIL...,Civil Engineering
Drafter,Alexandria,ECONSTRUCT DESIGN & BUIL...,Administration
Drafter,Alexandria,ECONSTRUCT DESIGN & BUIL...,Construction
Drafter,Alexandria,ECONSTRUCT DESIGN & BUIL...,Document Control
Drafter,Alexandria,ECONSTRUCT DESIGN & BUIL...,Draftsman
Drafter,Alexandria,ECONSTRUCT DESIGN & BUIL...,Microsoft Office
Drafter,Alexandria,ECONSTRUCT DESIGN & BUIL...,Modeling
Drafter,Alexandria,ECONSTRUCT DESIGN & BUIL...,RFI
Drafter,Alexandria,ECONSTRUCT DESIGN & BUIL...,SolidWorks
Drafter,Alexandria,ECONSTRUCT DESIGN & BUIL...,Admin Assistant
Drafter,Alexandria,ECONSTRUCT DESIGN & BUIL...,Analysis
Scrum Master,Cairo,Dimofinf Operations Cent...,Agile
Scrum Master,Cairo,Dimofinf Operations Cent...,Computer Science
Scrum Master,Cairo,Dimofinf Operations Cent...,Information Technology (IT)
Scrum Master,Cairo,Dimofinf Operations Cent...,Scrum Master
Scrum Master,Cairo,Dimofinf Operations Cent...,Software
Scrum Master,Cairo,Dimofinf Operations Cent...,Master
Scrum Master,Cairo,Dimofinf Operations Cent...,Scrum
Scrum Master,Cairo,Dimofinf Operations Cent...,XP
Scrum Master,Cairo,Dimofinf Operations Cent...,Testing
Scrum Master,Cairo,Dimofinf Operations Cent...,Framework
Scrum Master,Cairo,Dimofinf Operations Cent...,Telecom Engineering
Scrum Master,Cairo,Dimofinf Operations Cent...,agile frameworks
Back end Support,Cairo,MTS-IT,Information Technology (IT)
Back end Support,Cairo,MTS-IT,Software Development
Back end Support,Cairo,MTS-IT,Troubleshooting
Back end Support,Cairo,MTS-IT,Computer Science
Back end Support,Cairo,MTS-IT,Linux
Back end Support,Cairo,MTS-IT,Oracle
Back end Support,Cairo,MTS-IT,Unix
Software Testing Engineer,Cairo,MTS-IT,Computer Science
Software Testing Engineer,Cairo,MTS-IT,Software Development
Software Testing Engineer,Cairo,MTS-IT,Software
Software Testing Engineer,Cairo,MTS-IT,SQL
Software Testing Engineer,Cairo,MTS-IT,Agile
Maintenance Technician,Alexandria,CommuniCare Health,Maintenance
Maintenance Technician,Alexandria,CommuniCare Health,Information Technology (IT)
Maintenance Technician,Alexandria,CommuniCare Health,Technical Support
Maintenance Technician,Alexandria,CommuniCare Health,Mechanical Engineering
Maintenance Technician,Alexandria,CommuniCare Health,Technician
Maintenance Technician,Alexandria,CommuniCare Health,Engineering
Maintenance Technician,Alexandria,CommuniCare Health,Mobile Maintenance
Maintenance Technician,Alexandria,CommuniCare Health,Microsoft Office
Maintenance Technician,Alexandria,CommuniCare Health,Mobile Devices
Maintenance Technician,Alexandria,CommuniCare Health,Reparing
Maintenance Technician,Alexandria,CommuniCare Health,Electrical Engineering
Maintenance Technician,Alexandria,CommuniCare Health,Hardware
Maintenance Technician,Alexandria,CommuniCare Health,Installation
Maintenance Technician,Alexandria,CommuniCare Health,Software
Maintenance Technician,Alexandria,CommuniCare Health,Computer Hardware
Maintenance Technician,Alexandria,CommuniCare Health,Computer Science
Maintenance Technician,Alexandria,CommuniCare Health,Computer Skills
Maintenance Technician,Alexandria,CommuniCare Health,Computer Maintenance
Maintenance Technician,Alexandria,CommuniCare Health,Electric Power Measurement
Maintenance Technician,Alexandria,CommuniCare Health,Electricity
QA Engineer Fintech,Cairo,Optasia,QA
QA Engineer Fintech,Cairo,Optasia,quality
QA Engineer Fintech,Cairo,Optasia,Quality Assurance
QA Engineer Fintech,Cairo,Optasia,Quality Control
QA Engineer Fintech,Cairo,Optasia,Software
QA Engineer Fintech,Cairo,Optasia,SQL
QA Engineer Fintech,Cairo,Optasia,Python
QA Engineer Fintech,Cairo,Optasia,Engineering
QA Engineer Fintech,Cairo,Optasia,Computer Science
QA Engineer Fintech,Cairo,Optasia,QC
QA Engineer Fintech,Cairo,Optasia,Linux
Senior Devops Engineer,Cairo,Octane solutions,Automation
Senior Devops Engineer,Cairo,Octane solutions,AWS
Senior Devops Engineer,Cairo,Octane solutions,Cloud
Senior Devops Engineer,Cairo,Octane solutions,Computer Science
Senior Devops Engineer,Cairo,Octane solutions,Docker
